"","s0","V2","V3"
"108",1.65377842385663,20975,0
"109",1.65677899880734,19087,0
"110",1.65603171373713,20270,0
"111",2.25593646588138,19676,0
"112",2.25368317600088,20747,5
"113",2.25518731531796,20338,0
"114",2.25593646588138,19942,0
"115",3.74404625254434,19733,0
"116",1.65150663238043,21926,0
"117",1.65074492614052,22586,5
"118",1.65074492614052,22866,5
"119",1.65074492614052,22765,0
"120",2.25064967828476,22424,0
"121",2.72003359617359,21709,0
"122",2.449264644119,21876,15
"123",1.6315306559638,17433,5
"124",1.66360966834812,17967,0
"125",1.45589496028719,8870,10
"126",2.39853004404141,7490,0
"127",2.03086875914681,9022,0
"128",2.25965533795222,18037,0
"129",2.14068132499786,11471,0
"130",2.2164919709529,15337,10
"131",2.16233653292517,11444,0
"132",3.68443351164172,5290,25
"133",2.584116955106,5552,0
"134",1.5426456176767,19023,0
"135",1.14318682442991,10409,0
"136",1.65975058580797,17742,0
"137",1.64612216145865,25240,0
"138",2.20636343391052,62315,0
"139",3.34222169238561,60514,35
"140",2.24680410136265,24421,0
"141",1.6468993492184,24675,0
"142",1.64612216145865,25128,8
"143",2.60374741223165,24803,0
"144",1.6468993492184,24507,0
"145",1.64612216145865,25072,0
"146",1.50351725243088,19317,0
"147",1.16285701875272,7092,0
"148",1.40877904162329,2619,0
"149",1.47232431429675,18802,0
"150",2.60452177397789,24166,0
"151",2.63195603369928,23920,0
"152",1.99303731099352,24130,0
"153",2.75959543944081,23359,0
"154",1.64767371096464,23739,0
"155",1.64767371096464,24006,5
"156",1.64767371096464,23712,0
"157",1.64767371096464,23665,0
"158",1.65603171373713,19713,0
"159",2.16755086174454,9617,0
"160",1.65074492614052,22540,0
"161",1.65074492614052,22843,0
"162",2.00136443871758,22583,0
"163",1.65150663238043,21719,0
"164",1.65150663238043,21768,0
"165",1.65074492614052,22437,0
"166",1.65074492614052,22873,0
"167",1.64998086800666,23121,0
"168",1.65074492614052,22779,8
"169",1.69272718989796,22293,5
"170",2.25064967828476,22558,0
"171",2.33441520010866,22054,10
"172",2.25064967828476,22284,0
"173",3.06245317001108,23129,0
"174",2.60139810009671,21871,0
"175",2.86566480091091,22736,0
"176",1.65677899880734,19264,0
"177",1.65603171373713,19591,0
"178",1.66046551280095,20100,5
"179",1.65752447534932,18866,0
"180",1.53247840384232,10797,0
"181",1.7136759174952,5148,20
"182",1.40284010408852,6811,0
"183",1.65975058580797,18206,0
"184",1.57199223895448,17611,0
"185",1.66379883711217,4597,5
"186",1.65377842385663,21055,0
"187",1.83016476849745,9111,0
"188",1.62059634549415,997,5
"189",1.65603171373713,19632,0
"190",1.75591728334215,5955,5
"191",2.31741805196864,3697,10
"192",2.25965533795222,18182,0
"193",2.27100353437877,16017,0
"194",2.01874676465329,21082,0
"195",2.26039410084928,17538,10
"196",2.2831037325477,13883,0
"197",2.25593646588138,20034,0
"198",2.25817294990228,18658,5
"199",2.48035187968189,7803,20
"200",2.26186699215787,17373,0
"201",2.25742922749357,18838,0
"202",2.25368317600088,20659,0
"203",2.33855917740751,3689,25
"204",1.82145453872052,9099,0
"205",2.66107054105371,19687,0
"206",2.62689550958367,7873,0
"207",2.49747954883072,11365,10
"208",2.38789102943977,19891,0
"209",2.30673180812722,22370,0
"210",2.2868720750154,19452,10
"211",2.25668375095159,19107,0
"212",3.23961454622756,5939,0
"213",3.08172642939829,17176,0
"214",3.08449101578033,18796,0
"215",3.08755157293606,15342,0
"216",2.49834607440294,13956,10
"217",1.63978791189096,27979,0
"218",1.61525635491563,44855,0
"219",2.23969266403521,28066,0
"220",2.24703941137548,27931,0
"221",1.65302330677403,21273,0
"222",1.65074492614052,22655,0
"223",1.64520714555741,19278,0
"224",1.22539288769726,20649,0
"225",1.65975058580797,17699,0
"226",1.81629515398053,13987,0
"227",1.65074492614052,22395,0
"228",1.64765882491735,20483,0
"229",1.65528256317372,20444,0
"230",1.99936008986324,1089,0
"231",1.64998086800666,23026,0
"232",2.25443623956179,20559,0
"233",2.28809120070517,11881,0
"234",2.29217067571084,3013,15
"235",2.24620017516499,19344,0
"236",2.25292805891828,21243,0
"237",2.87095158850753,19556,0
"238",2.86945136218793,20536,0
"239",2.11139772112718,20089,0
"240",1.65150663238043,22062,0
"241",2.27878126727633,15465,0
"242",1.66585605654922,4764,10
"243",2.46405253826586,14863,25
"244",1.69022818677767,12777,5
"245",1.99884911427984,23927,0
