"","s0","V2","V3"
"224",1.64661288901977,20649,0
"225",2.10551200129676,17699,0
"226",1.96757078527675,13987,0
"227",1.76156412701539,22395,0
"228",1.71402031573247,20483,0
"229",1.79358331321825,20444,0
"230",1.95729962150321,1089,0
"231",2.04767878240617,23026,0
"232",2.74116063507299,20559,0
"233",2.36294428275435,11881,0
"234",2.48646745869413,3013,15
"235",2.09303739232664,19344,0
"236",2.18492656260919,21243,0
"237",2.71779405751656,19556,0
"238",2.69950394178194,20536,0
"239",2.22498628740409,20089,0
"240",1.83647335355836,22062,0
"241",2.1773479799374,15465,0
"242",1.81343130463763,4764,10
"243",2.72318998615783,14863,25
"244",1.90760564110682,12777,5
"245",1.95731598896261,23927,0
"246",1.82147444285814,24541,0
"247",1.92282773644378,24114,5
"248",1.80872931302295,25254,0
"249",2.04440680901617,23860,0
"250",1.85544732303479,23972,0
"251",1.81698926189035,24390,0
"252",2.40558314658804,24326,0
"253",1.61356157574389,26602,0
"254",1.83901862540277,26669,0
"255",1.98875082632044,27211,0
"256",1.74135749082982,25967,0
"257",1.73859558564897,27100,0
"258",2.22112812859661,26422,0
"259",2.29315114739567,25669,0
"260",2.27024128676547,26374,0
"261",1.75672342363701,17880,10
"262",1.84212833488461,5204,0
"263",1.78800851161435,22830,10
"264",2.35514716982878,3109,5
"265",2.34010497624176,14565,0
"266",2.60212554985567,926,0
"267",2.54428719362783,4492,10
"268",2.23551058088188,17340,0
"269",2.27622675631884,22270,0
"270",2.17248310210095,17029,0
"271",2.26017713847987,19517,0
"272",2.46552033827209,21018,0
"273",2.16997641027655,10402,0
"274",2.25007090595532,30176,0
"275",2.19782801246441,56433,0
"276",1.37856431384798,29626,0
"277",2.22783500788044,29669,0
"278",2.27545287857706,29151,0
"279",2.11441468653075,32091,0
"280",3.11242415766458,29811,0
"281",2.16954902021533,30289,0
"282",1.6289402295511,23963,5
"283",1.83057463043567,7823,5
"284",2.6836787128247,24273,0
"285",1.89208372785383,32119,0
"286",2.24257977290811,28354,0
"287",1.96312265072857,28791,5
"288",1.80793331783864,28361,0
"289",1.77759803747174,28652,0
"290",1.96510062803632,28533,0
"291",2.71728120588545,23522,0
"292",1.5324907657633,20286,0
"293",2.16475918326511,19460,0
"294",1.80225351422221,26893,0
"295",1.83520186368334,26226,5
"296",1.83520186368334,25933,0
"297",2.32712322128205,25861,0
"298",2.53100021685225,26191,10
"299",3.14856687647785,27193,0
"300",2.72603692590665,27923,20
"301",1.81609017420348,22025,0
"302",1.61145716035293,7535,0
"303",1.90589519180502,20622,10
"304",1.79133377976663,16085,0
"305",1.82701203494394,23526,0
"306",1.44503191522904,20985,0
"307",1.84966921122972,24566,0
"308",1.47252095309668,21074,1
"309",1.35867128678324,21406,0
"310",1.44544016848068,21842,0
"311",1.94171749359775,5621,0
"312",1.89286460460354,23096,0
"313",1.81314042305583,20475,0
"314",2.04880931690262,7045,0
"315",1.72773230433144,22384,0
"316",1.46726461036178,22451,0
"317",1.6075925102778,1374,0
"318",1.60768592700178,2470,0
"319",1.48877117686162,21788,0
"320",1.49259503087432,20577,0
"321",1.81086945690941,22640,0
"322",2.28773769066661,23251,0
"323",2.10246963321006,7164,0
"324",2.14633779107572,6012,0
"325",1.85857066486545,21628,0
"326",2.52640499517149,22789,0
"327",2.08261539514189,20797,0
"328",1.77743763944747,13378,0
"329",1.70054689560741,1410,10
"330",1.84251266863907,14257,0
"331",1.69474956068541,22688,0
"332",2.42193287634175,24588,0
"333",1.98707596723796,16745,0
"334",2.25221701951588,18252,0
"335",2.22047690324297,6711,20
"336",2.01241464496553,18689,0
"337",2.20921003189386,24892,0
"338",2.13635635141585,24288,0
"339",1.9214596343183,24239,0
"340",2.22851147103214,11459,0
"341",2.2046831796515,21403,0
"342",2.49022447714013,6579,10
"343",2.3327437709069,21362,0
"344",2.07690377341638,21022,0
"345",2.6651802416747,7207,10
"346",2.65298540977853,25172,10
"347",2.46640490251237,16160,10
"348",2.38754170037268,20289,0
"349",1.85477986344894,21678,5
"350",2.03136741577098,18779,0
"351",2.47792812841072,18913,20
"352",2.0219599692841,20702,0
"353",2.54601808598454,12145,10
"354",2.45748791866801,16626,0
"355",3.1605440122863,19902,0
"356",2.91278607503542,23418,0
"357",2.6421173165163,16521,0
"358",3.09964654466974,24263,0
"359",2.77925838319025,16419,0
"360",2.18024572663601,60684,0
"361",1.80566969931999,44883,0
"362",1.74173349060756,32172,0
"363",2.22908391372309,31961,0
"364",1.65009827404506,14787,0
"365",1.0683537862606,27934,3
"366",0.941602889681556,18004,0
"367",2.31696914797119,5259,10
"368",2.03233569065218,25224,0
"369",1.50459021477131,5192,0
"370",2.3405719043041,27291,10
"371",1.86859356401113,9764,5
"372",1.45713230783977,20054,0
"373",1.4876146420147,23694,0
"374",1.90086220794472,4407,15
"375",1.46389422516271,13628,0
"376",2.03844640612293,24350,0
"377",1.61334686929571,12253,0
"378",1.86734216695237,23167,0
"379",1.49295002274949,23117,0
"380",1.82293088905322,10150,0
"381",1.85747778241243,22828,0
"382",1.48854520326644,8673,0
"383",1.74988421773793,24249,0
"384",1.74869361933567,18417,5
"385",1.50181305431219,21584,0
"386",1.6061727661379,24313,0
"387",1.87510803118891,18026,0
"388",2.22541149723847,7063,0
"389",1.40882426758946,21736,0
"390",1.98554257672684,26842,0
"391",1.78199209160642,14893,0
"392",2.15034734143655,23627,0
"393",2.05015549062051,9265,0
"394",2.1691036080657,20074,0
"395",1.58069424027778,15951,0
"396",2.02771079310512,20430,0
"397",2.23039085082614,22378,0
"398",2.51882884309328,10050,15
"399",2.2206764004006,6848,0
"400",2.14505419000687,11000,0
"401",2.69859498758851,21992,0
"402",2.12738012667212,6844,0
"403",2.68135049134152,20681,0
"404",1.87098955992708,26813,3
"405",1.33806541955394,21379,0
"406",1.72685947645225,14713,5
"407",2.35828933329042,14189,0
"408",1.59067214338043,23597,0
"409",2.00137064661459,6308,0
"410",3.69506069931708,25647,0
"411",1.61505644949952,19660,0
"412",2.48763122238205,14797,0
"413",1.14948202340958,29616,3
"414",1.75866357693137,30487,0
"415",2.07529576167129,29198,0
"416",2.63972524050459,28495,0
"417",3.35547043873706,29693,0
"418",2.05180927329754,30728,0
"419",2.53300052006868,9722,30
"420",2.25310731311036,26031,10
"421",2.79621798047871,11238,0
"422",2.25052140749713,26404,0
"423",2.65140669719711,26397,0
"424",2.84734939172636,27349,0
"425",1.51620587410869,19204,5
"426",1.51390645624238,26278,5
"427",2.22664142256888,32783,0
"428",2.07733665306628,32891,0
"429",1.64894475388658,44543,0
"430",1.72253412233899,33751,5
"431",1.64894475388658,44086,0
"432",1.70908388468838,33222,0
"433",2.61007873631006,33462,0
"434",2.22573542251664,33861,0
"435",2.22420471496182,33355,0
"436",2.60740268618825,52952,0
"437",0.866903798555953,20935,0
"438",1.53494459199453,13302,10
"439",0.651997332832523,29431,0
"440",1.98768198542493,25379,0
"441",1.86635212784932,28705,10
"442",2.30468719604333,10748,0
"443",1.91277047090577,28340,0
"444",2.07528597416196,22442,5
"445",1.86413803005423,27516,5
"446",2.34404748109848,24151,10
"447",2.76942193931005,668,0
"448",2.111416947372,6776,25
"449",2.36866538165774,9912,0
"450",2.69054202797954,16335,20
"451",2.64687426781472,25097,0
"452",2.68141893066841,16802,0
"453",1.76275546265687,776,0
"454",1.44851753316353,10253,0
"455",1.93348003022246,31506,0
"456",1.69416039233959,23209,0
"457",1.65373072483731,25216,0
"458",3.11175790022045,4508,20
"459",1.787727928702,24145,0
"460",1.9595934545915,26338,0
"461",3.2388935156515,17501,0
"462",1.71944746487999,20709,0
"463",2.09507267317607,6227,0
"464",1.85402774266441,9312,10
"465",2.81583758355304,3784,0
"466",1.27769283949907,15270,0
"467",1.60632409311735,8263,0
"468",1.93618559632683,3766,10
"469",2.64806827635218,7433,10
"470",2.23387375391566,2728,25
"471",1.20699718636645,2922,0
"472",1.84980243749726,10976,0
"473",1.41940085826681,7804,0
"474",4.21047614430096,10709,0
"475",1.65420337913716,4244,0
"476",1.80682407010904,6364,0
"477",1.52199412307521,6432,4
"478",1.68088656213778,3274,0
"479",2.23723196980587,14274,0
"480",3.66223113493027,24884,0
"481",1.34050058515348,22088,0
"482",2.29632732861026,877,0
"483",1.61373756365855,2203,0
"484",2.39244051678197,189,0
"485",2.81938782062393,6636,15
"486",2.38987388614977,7477,0
"487",1.7419986756791,26288,0
"488",1.28315385097874,1030,0
"489",1.0970501144836,3505,3
"490",1.76456766680755,15850,5
"491",2.17854103460911,10593,0
"492",2.20892961567151,26686,0
"493",1.7020636523518,264,10
"494",1.3939228088398,11514,5
"495",1.6885322963151,31390,0
"496",2.15453114821691,1127,0
"497",2.65429374421785,17359,0
"498",1.68002156666943,2131,0
"499",1.61758615941435,121,5
"500",1.89468094779957,15007,5
"501",1.43020482618514,6440,0
"502",2.69808514295497,30539,0
"503",1.27937310227478,17678,0
"504",2.48719290657392,6274,0
"505",1.50157931886781,12283,0
"506",2.07037605265951,23931,0
"507",1.38917339891036,6896,3
"508",1.44992853561174,4138,0
"509",1.63032343740877,1805,0
"510",2.47739841852486,7657,0
"511",2.53287811433133,25196,10
"512",2.15363619893034,14666,0
"513",1.86717113151084,22098,10
"514",1.53640635216342,9550,0
"515",1.59088251397486,28087,0
"516",0.66121632049574,29955,0
"517",1.67135102021809,34473,0
"518",1.65215076416166,43956,0
"519",1.5651460786713,35068,0
"520",1.68668351342419,44574,0
"521",1.78223460503699,46330,5
"522",1.6419281874694,46905,0
"523",1.62761826535339,51224,0
"524",1.76759342292284,4117,5
"525",1.93934786520307,25690,0
"526",2.37987504765805,3049,10
"527",2.10773842018366,21484,0
"528",1.50490027796748,16791,0
"529",1.49473372062538,23307,0
"530",2.02392473041622,7598,8
"531",3.04982621031934,6556,0
"532",2.26829949092888,1164,0
"533",1.67415194862233,3971,0
"534",2.23819539241616,10397,0
"535",2.02766641173608,18905,0
"536",1.70542292024739,32877,0
"537",1.96578930736188,12666,0
"538",1.74809578598802,31528,0
"539",2.63129219155394,31974,0
"540",2.83696760094315,30691,0
"541",2.96739221379461,32266,0
"542",1.26625275695701,5029,0
"543",2.03868009827453,14369,10
"544",1.66463012688304,16771,0
"545",2.20052628873688,19873,0
"546",2.38235538747134,5084,10
"547",1.83841358786122,20187,0
"548",2.0186716771939,24475,5
"549",1.51627975050298,13567,0
"550",1.46223679072838,17584,0
"551",1.47769947385471,18339,0
"552",1.43476583665382,14489,0
"553",1.74135749082982,26272,0
"554",2.01848817334257,24939,0
"555",1.97912192688944,30208,10
"556",1.82764229163574,20673,0
"557",2.06605708286964,24444,0
"558",2.05041387216315,20123,0
"559",1.9411821108085,29721,0
"560",1.88451649302962,20663,0
"561",1.4796978139126,24953,0
"562",2.00881643034363,17801,0
"563",1.83108989820354,18186,0
"564",1.71112292203108,24149,0
"565",1.4777161626296,18430,0
"566",1.81232499116132,12248,0
"567",1.67336963258709,26865,0
"568",1.95168025719488,29711,0
"569",1.73493642491393,20419,0
"570",2.03035978266803,28598,0
"571",1.79216769061933,25879,0
"572",1.69707858276267,16393,0
"573",1.71125541445607,24850,6
"574",1.27589571403975,246,0
"575",1.40367721491205,18807,0
"576",1.46711552277279,18260,0
"577",2.32823090910418,7648,0
"578",1.36183417697998,10478,0
"579",2.29460448157974,26756,0
"580",1.50704538817954,21321,0
"581",2.45415030153863,25856,5
"582",1.81729870578321,19647,0
"583",1.43429167401674,30146,0
"584",2.0027820146639,24844,0
"585",1.99263903905197,22543,0
"586",2.09488320513791,26532,5
"587",2.23739983180273,26415,0
"588",2.10983627560465,24018,0
"589",2.11229635843846,21878,0
"590",2.32965457853377,25257,15
"591",2.38659491362936,6903,0
"592",1.77271358358216,25165,0
"593",2.55720046953347,28261,0
"594",1.68898565536856,24090,0
"595",2.16919118782487,9686,0
"596",2.2188887687321,22905,0
"597",2.25649713683343,25190,0
"598",2.32136480498659,12286,0
"599",2.66007740471898,28123,0
"600",1.95101359477629,14722,0
"601",2.22499672347754,25039,0
"602",2.23332181755057,28127,0
"603",2.09466889274981,615,0
"604",2.94232320563377,21233,0
"605",2.91731243273395,20116,0
"606",2.63537127597181,53341,0
"607",1.85721702060597,35598,0
"608",2.08995126503896,35412,0
"609",1.95377286216431,44025,0
"610",1.68402096874887,39714,0
"611",0.724276606616149,35533,2
"612",1.57605327667716,38180,0
"613",2.78615075691904,53522,0
"614",1.74953184069969,41088,10
"615",1.79089578410699,35703,0
"616",1.42026995802227,42455,5
"617",1.94770403845576,38230,5
"618",2.02187219822018,38344,0
"619",1.88959854840289,49391,2
"620",1.63653956349897,47344,0
"621",1.87526365291804,37062,0
"622",1.85078857416842,38099,5
"623",1.66551645521196,46657,0
"624",2.19183382251131,53567,0
"625",0.520461973478479,35862,0
"626",1.64894475388658,46518,0
"627",1.59578357063203,46551,0
"628",1.74803272246084,36591,2
"629",1.69014221731348,36824,0
"630",1.72658874310968,46367,0
"631",2.02184973475711,39066,0
"632",1.71101428275169,41636,0
"633",2.1971483343022,53864,0
"634",2.05006863638333,40530,0
"635",1.97772468331396,38310,0
"636",1.67787390110084,47152,0
"637",1.65215076416166,43960,0
"638",1.99181613337546,38258,0
"639",1.13961897263358,44908,0
"640",2.01814355775869,36192,15
"641",2.10840442722781,42110,0
"642",1.7110773709955,37391,0
"643",1.78223460503699,44355,0
"644",2.05921431832865,42554,0
"645",1.68337198404057,49676,0
"646",2.21682822750469,37842,0
"647",1.56840170479518,38125,0
"648",1.59578357063203,44159,0
"649",2.8504159056981,53455,0
"650",1.72813914336937,39185,0
"651",2.23592849250235,53061,0
"652",2.02681689303,45436,0
"653",1.59642043133477,51626,0
"654",2.06061709678708,39206,0
"655",2.16511615677774,36495,0
"656",1.77908885725829,36530,0
"657",1.71506160181627,43920,0
"658",1.7764944997742,52847,0
"659",1.94947291913446,40981,0
"660",1.58680612429639,40409,3
"661",1.64667466756428,50523,0
"662",1.87533847394314,44153,0
"663",1.61747317765265,43542,0
"664",1.582117550467,49324,0
"665",1.63311150026493,41386,0
"666",1.37031947549755,19538,5
"667",0.930778652427063,12384,0
"668",1.38855216745623,31108,0
"669",1.22286511546193,14542,0
"670",1.50601509266343,15840,0
"671",1.30069273030134,32252,3
"672",1.38945130585872,31145,0
"673",0.958874307188107,10955,6
"674",1.2190895601284,6546,0
"675",1.40508385200521,30621,0
"676",1.25665057363948,24125,3
"677",1.77721659981244,27404,0
"678",1.55952529388909,29875,0
"679",1.52088222171802,23569,0
"680",1.71407518959185,27209,5
"681",1.32956963035782,26239,0
"682",1.81805751600188,19684,5
"683",1.5334136469836,27590,0
"684",2.36037977271969,31938,0
"685",1.88780377502664,12983,10
"686",1.9098395445969,10365,0
"687",1.80497003845879,14353,0
"688",1.36211768520354,9120,0
"689",1.7615631619105,2990,5
"690",2.1855427788527,26068,0
"691",1.80157877389234,26797,0
"692",1.48021721286079,25743,0
"693",1.51144177826092,7327,0
"694",1.88392838078709,16364,0
"695",1.94638332717744,6067,0
"696",1.98374617535269,31573,0
"697",1.50135097364667,32277,0
"698",1.72939271130657,29125,0
"699",1.57219866547702,12604,0
"700",1.95039488772685,30909,0
"701",1.60957203445701,23405,0
"702",1.55084026845867,32182,0
"703",1.94891117866419,45047,0
"704",1.69661848035344,7671,0
"705",1.82964314522945,21286,0
"706",1.76110459017389,12732,5
"707",1.98554257672684,26823,0
"708",1.89175844785701,30557,0
"709",1.60335838201136,23402,0
"710",1.77802171228043,32048,0
"711",1.45504495318046,29162,0
"712",2.0122242420616,4945,0
"713",1.56279798311462,27393,0
"714",2.30178534022416,10092,15
"715",2.15012520469286,32225,10
"716",2.2161354624165,53671,0
"717",2.1002818630139,25754,0
"718",2.12076166163284,26620,0
"719",2.34085111941446,2173,0
"720",1.9686296311494,30379,0
"721",2.1249794970427,30006,0
"722",2.47246921514813,17226,10
"723",2.17963518171656,14622,0
"724",2.06465838592002,12838,0
"725",2.12673078742387,14736,0
"726",2.37643901022601,28646,0
"727",1.95043112671866,3919,0
"728",2.05401919178924,26401,0
"729",1.97639012246667,19622,0
"730",1.71067893205487,20547,0
"731",1.61917681263661,3161,0
"732",2.25178032875433,4927,10
"733",2.3287355665854,25525,0
"734",2.33622672222288,30823,25
"735",2.1023607933415,29287,0
"736",2.18874606731169,25204,0
"737",2.49791330867654,25388,0
"738",2.65399666740457,21688,0
"739",3.7594488422243,27630,50
"740",2.93774207293828,29825,0
"741",2.7117376250531,18961,0
"742",1.15096883966761,32648,0
"743",1.44100500109566,32765,0
"744",2.14360718988663,20918,10
"745",2.38238683518034,7298,0
"746",2.14985009597673,5287,0
"747",1.65517214287139,7209,2
"748",1.45427467163821,7292,2
"749",0.256092415380401,31150,0
"750",1.10562225507616,45265,3
"751",1.66936991544507,45008,0
"752",1.63352233016964,46048,0
"753",1.37916410600535,46541,0
"754",1.69075882605869,46617,5
"755",1.7177223105816,47095,5
"756",1.40349356003144,51039,0
"757",1.5864480324428,45372,10
"758",1.65421918028931,44347,6
"759",1.66568186303278,52343,0
"760",1.65250659889404,44485,0
"761",2.00576482255086,30299,0
"762",2.49317613381882,19876,0
"763",2.23244511524489,32542,0
"764",2.65262093391283,32472,0
"765",2.81533018495068,33181,0
"766",2.25631190524544,35914,0
"767",2.17006217157104,35971,20
"768",2.21315611379364,35761,5
"769",2.16504504889,36212,0
"770",2.32369745783895,34689,0
"771",2.58602267347887,36559,0
"772",2.00180305439615,5762,0
"773",2.11558033465602,31636,10
"774",2.36472332347272,5950,0
"775",2.20300163111204,29373,0
"776",2.33150159365064,31903,0
"777",2.65276715462878,15884,0
"778",1.28057918100878,20008,0
"779",1.71352578503418,10849,10
"780",1.53046354457246,15961,0
"781",2.85569970409901,2915,20
"782",3.6160977687451,18201,25
"783",1.22444798705672,83,0
"784",0.963511511641745,32045,0
"785",1.6922148157327,12471,5
"786",1.45230955018386,20621,0
"787",1.91770192464314,31297,10
"788",1.83650244346208,11054,0
"789",1.58272786638482,25914,0
"790",1.77047266145016,28931,0
"791",1.92723179569986,583,5
"792",1.73362960641459,26095,5
"793",2.14991844189237,30396,3
"794",2.11302427401213,25006,0
"795",1.29572191182781,27678,0
"796",1.72083846579097,22376,10
"797",1.52056188532296,6460,0
"798",1.66445770341171,44278,10
"799",1.71506160181627,44423,0
"800",1.58236023963577,48428,0
"801",1.66096274151011,45420,0
"802",1.66936991544507,43995,0
"803",1.68034665572728,44462,5
"804",1.96033279123276,44732,0
"805",1.50643316992735,44142,0
"806",1.79135100253046,44363,0
"807",1.70915612386753,48182,0
"808",1.92173511301124,44521,0
"809",2.5118916663614,45900,15
"810",2.04654758764249,48999,0
"811",1.65215076416166,44987,10
"812",1.64935110200884,47124,0
"813",1.95979522507463,44756,0
"814",1.66445770341171,45462,0
"815",1.65498040634776,44580,10
"816",2.6108645345401,61183,0
"817",2.0934066401412,44202,0
"818",2.68853994546815,53679,0
"819",2.31123176030797,44562,10
"820",1.9461796319273,46539,5
"821",1.47910300962449,44550,0
"822",1.9556798765755,43979,0
"823",1.67021628027651,44788,0
"824",1.62994003943599,46135,5
"825",1.66445770341171,45442,10
"826",1.6230996631082,44350,5
"827",1.98922022824912,46786,0
"828",1.00201013475914,47097,0
"829",1.71506160181627,43923,0
"830",1.65495439969355,45992,0
"831",1.582117550467,47968,5
"832",1.78223460503699,44351,0
"833",1.57327054151548,46590,0
"834",1.58206160271644,44177,0
"835",1.65495439969355,44705,0
"836",1.93927359091131,44591,0
"837",1.78223460503699,44357,2
"838",1.35024570880701,43946,0
"839",1.68416537548683,44728,3
"840",2.01624217593151,43917,0
"841",1.97805361963255,45413,0
"842",0.774868150971315,44619,0
"843",1.66445770341171,44300,0
"844",1.98094119200622,45456,0
"845",1.6584104180844,45439,0
"846",2.69004522946039,45368,20
"847",1.62504456950446,47316,0
"848",1.58206160271644,44658,5
"849",1.51750552529006,51410,0
"850",1.99114142138522,44281,5
"851",1.9461796319273,44056,0
"852",1.62674713720496,45814,0
"853",1.67106261784292,44454,0
"854",1.71506160181627,43901,0
"855",1.97810376977726,44739,0
"856",1.64567721906317,46831,0
"857",1.87533847394314,44114,0
"858",1.80216904942438,44035,0
"859",2.0098246795576,43991,3
"860",1.71506160181627,44399,0
"861",2.53065583012144,53614,0
"862",1.89512401951446,44193,0
"863",1.04985170996136,44729,0
"864",1.71410258160441,44410,0
"865",2.51856426633203,55659,10
"866",1.68474918025172,44616,0
"867",1.96107311707645,44724,5
"868",1.40275399234787,44511,0
"869",1.94344985522523,44090,0
"870",1.17628751198931,46967,0
"871",0.561416924338627,44440,0
"872",1.68128850057522,43992,0
"873",1.58705525007833,44647,0
