"","s0","V2","V3"
"212",2.88343313105067,5939,0
"213",2.52803490074247,17176,0
"214",2.63122517086007,18796,0
"215",2.50838471553309,15342,0
"216",2.13154266999289,13956,10
"217",1.3411496333748,27979,0
"218",1.24204688797968,44855,0
"219",1.88638578982307,28066,0
"220",1.86762287050535,27931,0
"221",1.40077073599569,21273,0
"222",1.39032132230797,22655,0
"223",1.21622487251126,19278,0
"224",0.839817856430355,20649,0
"225",1.43198346911401,17699,0
"226",1.38783829402389,13987,0
"227",1.39032132230797,22395,0
"228",1.22442519980173,20483,0
"229",1.41119612393938,20444,0
"230",1.6055488927761,1089,0
"231",1.38683240804923,23026,0
"232",1.90632170649666,20559,0
"233",1.85881736054426,11881,0
"234",1.96601237104552,3013,15
"235",1.85921189681503,19344,0
"236",1.90424195413825,21243,0
"237",2.39574759089827,19556,0
"238",2.39892171225659,20536,0
"239",1.69509457000791,20089,0
"240",1.39380728188615,22062,0
"241",1.87578440505041,15465,0
"242",1.25664386829732,4764,10
"243",2.09716689313631,14863,25
"244",1.26508306780133,12777,5
"245",1.59314384247873,23927,0
"246",1.37284498393576,24541,0
"247",1.5059837753489,24114,5
"248",1.36933957494926,25254,0
"249",1.37634684260607,23860,0
"250",1.37634684260607,23972,0
"251",1.37284498393576,24390,0
"252",2.20019316650656,24326,0
"253",1.35175403995305,26602,0
"254",1.35175403995305,26669,0
"255",1.34822405149159,27211,0
"256",1.35175403995305,25967,0
"257",1.34822405149159,27100,0
"258",1.8895652112001,26422,0
"259",1.89062182760829,25669,0
"260",1.8895652112001,26374,0
"261",1.25118778935486,17880,10
"262",1.36338858819974,5204,0
"263",1.26371273335947,22830,10
"264",1.77078227744048,3109,5
"265",2.04409609794505,14565,0
"266",2.20152122110028,926,0
"267",1.88256072751183,4492,10
"268",1.7124409062766,17340,0
"269",1.85452966123722,22270,0
"270",1.91770460487324,17029,0
"271",1.90839804902122,19517,0
"272",2.19595949235443,21018,0
"273",1.72593836496457,10402,0
"274",1.88212128780547,30176,0
"275",1.84906465859926,56433,0
"276",1.17301091230746,29626,0
"277",1.88319038776586,29669,0
"278",1.88319038776586,29151,0
"279",1.8745701165317,32091,0
"280",2.434656037352,29811,0
"281",1.88212128780547,30289,0
"282",1.23919752668637,23963,5
"283",1.37986112766892,7823,5
"284",2.24411323251601,24273,0
"285",1.5966589492621,32119,0
"286",1.88532254356418,28354,0
"287",1.3340544285044,28791,5
"288",1.33760475231187,28361,0
"289",1.3340544285044,28652,0
"290",1.5858862468647,28533,0
"291",2.15792664013117,23522,0
"292",1.22442519980173,20286,0
"293",1.90943500794719,19460,0
"294",1.35175403995305,26893,0
"295",1.35175403995305,26226,5
"296",1.35175403995305,25933,0
"297",2.06695212826394,25861,0
"298",2.20306379086949,26191,10
"299",2.59865685680073,27193,0
"300",2.42801511236334,27923,20
"301",1.48459230270852,22025,0
"302",0.919516595996843,7535,0
"303",1.49916074359977,20622,10
"304",1.44426298881755,16085,0
"305",1.3798452836941,23526,0
"306",1.22306709697715,20985,0
"307",1.37284498393576,24566,0
"308",1.22338891184796,21074,1
"309",1.21250445211074,21406,0
"310",1.39380728188615,21842,0
"311",1.44429914336005,5621,0
"312",1.55704414316961,23096,0
"313",1.41119612393938,20475,0
"314",1.59148283908922,7045,0
"315",1.26275535942606,22384,0
"316",1.39032132230797,22451,0
"317",0.996407544628944,1374,0
"318",1.38374156432682,2470,0
"319",1.22019835079611,21788,0
"320",1.22390705582485,20577,0
"321",1.39032132230797,22640,0
"322",1.38334043262647,23251,0
"323",1.41615388779935,7164,0
"324",1.80089203987497,6012,0
"325",1.39380728188615,21628,0
"326",2.08289317749261,22789,0
"327",1.40424841762619,20797,0
"328",1.21460731735357,13378,0
